controlno,Title,Author,Callno,Accession,Copyright
30808111920,A teacher''s handbook to elementary social studies,"Taba, Hilda",372.83 T112,239,1971
30308075402,Speech improvement,"Samonte, Aurora L.",372.622 S191,32936,1971
31008144836,Curriculum development,"Aquino, Gaudencio V.",375.001 A657,5649,1971
20708134542,Highways and our environment,"Robinson, John",363.7 R662,18190,1971
10703061541,Theoretical foundations of learning and teaching,"Smith, M. Daniel",371.102 S655,19149,1971
31008144836,Curriculum development,"Aquino, Gaudencio V.",375.001 A657,18832,1971
30308075402,Speech improvement,"Samonte, Aurora L.",372.622 S191,20227,1971
30308075402,Speech improvement,"Samonte, Aurora L.",372.622 S191,51286,1971
21908085058,Administration and supervision for Philippine schools,"Naval, Macario",371.2 N318,242,1971
21908085058,Administration and supervision for Philippine schools,"Naval, Macario",371.2 N318,5656,1971
22108103231,Statistics and measurement in the classroom,"McFarland, Susan J.",371.26 M143,7681,1971
22108081417,School planning,"Arcelo, Adriano A.",371.207 A668 S,19143,1971
20708142328,Philippine family planning chart book 197,Commission on Population,363.96,20722,1972
22808112304,What is microteaching (an auto-instructional kit),"Macatangay, Ma. Lourdes V.",371.382 M116,20381,1972
22808112304,What is microteaching (an auto-instructional kit),"Macatangay, Ma. Lourdes V.",371.382 M116,20410,1972
22808112304,What is microteaching (an auto-instructional kit),"Macatangay, Ma. Lourdes V.",371.382 M116,20705,1972
22808112304,What is microteaching (an auto-instructional kit),"Macatangay, Ma. Lourdes V.",371.382 M116,20868,1972
22808111829,The audio-tutorial approach to learning,"Postlethwait, S. N.",371.335 P857,31295,1972
22808112304,What is microteaching (an auto-instructional kit),"Macatangay, Ma. Lourdes V.",371.382 M116,5582,1972
20708163004,In touch with students,"Campbell, John R.",370.1 C188,20357,1972
20708163136,Report on the proceedings of the 12th national convention,CEAP National Convention,370.1 C363,F-01,1972
10103063629,Learning to be,"Faure, Edgar",370.1 F265,18031,1972
31108095313,"The tariff and customs code of the Philippines as amended by Presidential Decree No. 34 dated October 27, 1972",Pinpin. F. D.,382.7 P645,5750,1972
22908154051,Youth and literacy,"Gillette, Arthur",372.6 G479,20659,1972
120407085555,Elements of park and recreation administration,"Doell, Charles E.",353.78 D651,7715,1973
10703062040,Classroom behavior,"Bushell, Don Jr.",371.1024 B978,19030,1973
10703062040,Classroom behavior,"Bushell, Don Jr.",371.1024 B978,19032,1973
10703062040,Classroom behavior,"Bushell, Don Jr.",371.1024 B978,19033,1973
120407105015,Government and politics of Southeast Asia,"Kahin, George McTurnan",354 K96,A-02,1973
30808105207,Acquiring competence to teach Mathematics in elementary schools,"Hollis, L. Y.",372.7 H742,19199,1973
30808105207,Acquiring competence to teach Mathematics in elementary schools,"Hollis, L. Y.",372.7 H742,19201,1973
120407110947,Warfare,"Harrison, Robert",355.02 H321,725,1973
120407110947,Warfare,"Harrison, Robert",355.02 H321,728,1973
10703062040,Classroom behavior,"Bushell, Don Jr.",371.1024 B978,19034,1973
120407110947,Warfare,"Harrison, Robert",355.02 H321,729,1973
120407110947,Warfare,"Harrison, Robert",355.02 H321,731,1973
10703054647,General catalogue 1972-1973,Philippines - University,371 P552,F-22,1973
31008152755,Academic quicksand,"Budig, Gene A.",378 B927,19203,1973
31008152755,Academic quicksand,"Budig, Gene A.",378 B927,19206,1973
31008152755,Academic quicksand,"Budig, Gene A.",378 B927,19207,1973
31008162701,Private colleges and universities in the Philippines,"Isidro, Antonio",378.4599 I81,F-46,1973
120407110947,Warfare,"Harrison, Robert",355.02 H321,727,1973
21408161544,2nd annual seminar on youth community service,Student s Assistance Committee,371.19 S933 2,8342,1973
20708141333,Environmental pollution,"Hodges, Laurent",363.73 H688,18456,1973
10703062040,Classroom behavior,"Bushell, Don Jr.",371.1024 B978,19091,1973
22908134640,Comprehensive high school reading methods,"Sheperd, David L.",372.4 S571,8121,1973
31108145019,Men from the village deep in the mountains and other Japanese folk tales,"Bang, Garrett",398.2 B216,10529,1973
20708142821,Natural birth control and how to choose the sex of your child,"Ostrander, Sheila",363.96 O85,5722,1973
20708144951,Introduction to correctional science,"Carney, Louis P.",364.6 C289,18209,1974
20708144951,Introduction to correctional science,"Carney, Louis P.",364.6 C289,18211,1974
20708144951,Introduction to correctional science,"Carney, Louis P.",364.6 C289,18212,1974
20708144951,Introduction to correctional science,"Carney, Louis P.",364.6 C289,18213,1974
20708144951,Introduction to correctional science,"Carney, Louis P.",364.6 C289,18332,1974
21408161827,3rd annual seminar,Student s Assistance Committee,371.19 S933 3,32085,1974
120407110339,Social and economic information for urban planning,"Holleb, Doris B.",354.279 H738,19224,1974
22108151436,Fundamentals of effective teaching,"Aquino, Gaudencio V.",371.3 A657,20356,1974
120407153808,Counseling for career development,"Tolbert, E. L.",361.06 T648,10774,1974
120407153808,Counseling for career development,"Tolbert, E. L.",361.06 T648,10776,1974
22108151436,Fundamentals of effective teaching,"Aquino, Gaudencio V.",371.3 A657,19453,1974
21908084227,School management by objectives,"Lewis, James Jr.",371.2 L674,20704,1974
22008155802,The pricipalship,"Roe, William H.",371.2012 R699,18557,1974
31108085701,"Kites, crackers and craftsmen","Condon, Camy",381.1 C746,31188,1974
22108084358,Fundamentals of measurement and evaluation,"Aquino, Gaudencio V.",371.26 A657 FM,10406,1974
120407151303,Salt,"Willrich, Mason",355.825 W739,32557,1974
22908092420,Let our children go,"Biklen, Douglas",371.9 B594,705,1974
20608164222,"Youth, socialization and mental health","Lebra, William P.",362.2 L451,18928,1974
22908142923,Topics for the restless,"Spargo, Edward",372.47 S736,7784,1974
22908152529,Effective reading and writing,"Espina, Felicidad P.",372.6 E77,107,1974
22908152529,Effective reading and writing,"Espina, Felicidad P.",372.6 E77,28,1974
22908152529,Effective reading and writing,"Espina, Felicidad P.",372.6 E77,20304,1974
20708144951,Introduction to correctional science,"Carney, Louis P.",364.6 C289,18210,1974
22908092420,Let our children go,"Biklen, Douglas",371.9 B594,705A,1974
22908164050,Principles and types of speech communication,"Monroe, Alan H.",372.622 M753,32315,1974
120407110339,Social and economic information for urban planning,"Holleb, Doris B.",354.279 H738,19223,1974
22908152529,Effective reading and writing,"Espina, Felicidad P.",372.6 E77,20369,1974
20708140746,Environment and man,"Wagner, Richard H.",363.7 W134,18770,1974
20708111813,Criminal investigation,"Horgan, John J.",363.25 H811,18321,1974
31008154358,A university for the world,"Taylor, Harold",378 T242,142,1975
10503044958,A better chance to learn,United States Commission on Civil Rights,370.1175 U58,10739,1975
10503044958,A better chance to learn,United States Commission on Civil Rights,370.1175 U58,10740,1975
10503045956,In and out of school,"Freeman, Joan",370.15 F855,32309,1975
20608164427,Programmed learning aid for the prevention of mental disorders,"Muñoz, Ricardo F.",362.2 M967,18434,1975
20608164427,Programmed learning aid for the prevention of mental disorders,"Muñoz, Ricardo F.",362.2 M967,18435,1975
30808105400,Effective teaching of home economics,"Atienza, Maria Fe G.",372.82 A872,19608,1975
20608164427,Programmed learning aid for the prevention of mental disorders,"Muñoz, Ricardo F.",362.2 M967,7851,1975
30808105626,Behavioral sciences in secondary schools,"Anderson, Randall C.",372.83 A549,19236,1975
10703054926,The Angelicum experience,"Alarcon, Rogelio B.",371.07 A321,30065,1975
20708160022,Kaleidoscope,"Ryan, Kevin",370 R988,10371,1975
10703053216,The Angelicum experience,"Alarcon, Rogelio B.",371 A321,51071,1975
20708160022,Kaleidoscope,"Ryan, Kevin",370 R988,10370,1975
20608164427,Programmed learning aid for the prevention of mental disorders,"Muñoz, Ricardo F.",362.2 M967,7852,1975
31108141912,How to change the games children play,"Morris, G. S. Don",394.3 M876,720,1976
31108141912,How to change the games children play,"Morris, G. S. Don",394.3 M876,721,1976
31108141912,How to change the games children play,"Morris, G. S. Don",394.3 M876,724,1976
31108141912,How to change the games children play,"Morris, G. S. Don",394.3 M876,722,1976
31108101703,Communication a creative process,"Moulton, Eugene R.",384 M927,18751,1976
31108141912,How to change the games children play,"Morris, G. S. Don",394.3 M876,18451,1976
10603232354,Practice teaching in Philippine schools under the new society,"Castro, Ricardo",370.71 C355,10394,1976
10603232354,Practice teaching in Philippine schools under the new society,"Castro, Ricardo",370.71 C355,F-08,1976
10703052324,Facing the future,"Goodlad, John I.",370.973 G629,18214,1976
10703052324,Facing the future,"Goodlad, John I.",370.973 G629,18215,1976
120407080916,Public administration and management in the Philippines,"Talingdan, Arsenio P.",351 T146,7625,1976
31008162331,How to read and study for success in college,"Norman, Maxwell H.",378.17 N843,18673,1976
31008162331,How to read and study for success in college,"Norman, Maxwell H.",378.17 N843,18672,1976
120407080916,Public administration and management in the Philippines,"Talingdan, Arsenio P.",351 T146,5539,1976
20708142118,AKAP instruments in family planning in the Philippines,"Alfonso, Herminia M.",363.96 A388,18795,1976
22708144942,Teaching the high school subjects,"Gonzalez, Esperanza A.",371.3 G643,18833,1976
22708145746,Principles and methods of teaching,"Gregorio, Herman C.",371.3 G821 PM,19491,1976
22808100541,Software projects,"Donavan, John J.",371.33 D687,18512,1977
10703054816,A Philippine rural school,"Manalang, Priscila S.",371.009 M299,10409,1977
20708141515,Controlling pollution,"Muro, Vicente",363.73 M977 CP,19695,1977
22108134705,"Student diagnosis, placement, and prescription","Worner, Roger B.",371.262 W928,18647,1977
22808100541,Software projects,"Donavan, John J.",371.33 D687,18359,1977
31108091746,Probing export markets,"Muro, Vicente",382.6 M977 PE,645,1977
22808100541,Software projects,"Donavan, John J.",371.33 D687,18513,1977
22808141211,Principles of guidance,"Bernard, Harold W.",371.4 B518,19489,1977
30308080302,Our world into words,"Johnson, Erick W.",372.623 J66,5778,1977
30808102942,Writing by design,"Klarner, Walter E.",372.623 K63,7711,1977
31108084815,Studying the Philippine national market,"Muro, Vicente",380.1 M977 NM,19688,1977
31108084815,Studying the Philippine national market,"Muro, Vicente",380.1 M977 NM,643,1977
31108090007,Economics for the consumer,"Villegas, Bernardo M.",381.3 V732,10397,1977
31108091626,Formulating export strategies,"Muro, Vicente",382.6 M977 FE,19687,1977
31108091626,Formulating export strategies,"Muro, Vicente",382.6 M977 FE,644,1977
31108091746,Probing export markets,"Muro, Vicente",382.6 M977 PE,19686,1977
22808100541,Software projects,"Donavan, John J.",371.33 D687,18330,1977
22808142602,Principles of guidance,"Jones, Arthur J.",371.4 J76,5590,1978
22908101150,Language intervention strategies,"Schiefelbusch, Richard L.",371.9142 S332,19333,1978
20608163141,A well model approach to care of the dying client,"McGrory, Arlene",362.175 M147,18433,1978
31008112019,Self-help barangay high schools,"Orata, Pedro T.",373.213 O63,30965,1978
120307154212,The Ministry of the Budget,Ministry of the Budget,351 M665 M,20989,1978
20608163141,A well model approach to care of the dying client,"McGrory, Arlene",362.175 M147,18432,1978
20708143226,The ends of power,"Haldeman, H. R.",364.132 H159,33815,1978
22808142602,Principles of guidance,"Jones, Arthur J.",371.4 J76,19480,1978
22908095457,Teaching the gifted and talented,"Correll, Marsha M.",371.9 C824,148,1978
10703053423,Evaluation for Philippine schools,"Clemente, Tito",371 C626,33412,1978
31108111534,Five centuries of famous ships from the Santa Maria to Glomar explorer,"Albion, Robert G.",387.2 A337,18333,1978
31108111534,Five centuries of famous ships from the Santa Maria to Glomar explorer,"Albion, Robert G.",387.2 A337,18320,1978
22908101150,Language intervention strategies,"Schiefelbusch, Richard L.",371.9142 S332,19234,1978
10503044230,What does a Christian do? Moral problems,"Pennock, Michael",370.114 P415,33673,1979
120407161801,Contemporary social problems and issues (focus on the Philippines),"Sanchez, Custodiosa A.",361.1 S211 79E,19921,1979
22908100927,"Modification of the mother - child interchange in language, speech and hearing","Clezy, Gillian",371.9142 C635,19113,1979
22908100927,"Modification of the mother - child interchange in language, speech and hearing","Clezy, Gillian",371.9142 C635,19114,1979
22908100927,"Modification of the mother - child interchange in language, speech and hearing","Clezy, Gillian",371.9142 C635,19115,1979
10703041217,Ideas of the great educators,"Smith, Samuel",370.92 S659,18895,1979
120407161801,Contemporary social problems and issues (focus on the Philippines),"Sanchez, Custodiosa A.",361.1 S211 79E,19922,1979
10503062127,The creative child,"Lehane, Stephen",370.157 L522,18951,1979
21908085755,A handbook of school personnel administration,"Saplala - Yap, Benita",371.2 S241,20652,1979
31108143837,Executive etiquette,"Stewart, Marjabelle Young",395.52 S851,32576,1979
10703041217,Ideas of the great educators,"Smith, Samuel",370.92 S659,18896,1979
31108091423,International trade and agriculture,"Hillman, Jimmye S.",382.41 H654 79E,18765,1979
31108091423,International trade and agriculture,"Hillman, Jimmye S.",382.41 H654 79E,18761,1979
31108091423,International trade and agriculture,"Hillman, Jimmye S.",382.41 H654 79E,18750,1979
31008153439,The U. P. triennial report ''77-79,Information Office - UP,378 I43,20776,1979
31108152329,Romance in Philippine names,"Santos, Alfonso P.",398.2 S237,19501,1979
22108075913,Clinical supervision,"Goldhanner, Robert",371.203 G618,31692,1980
20708143021,Trip to the underworld (modus operandi),"Parungao, Miguel Deala",364.1 P275,31200,1980
120407082518,Primer on the national budget,Ministry of the Budget,352.48 M665,30663,1980
22908162725,Speech improvement,"Manuel, Bienvenido B.",372.622 M294,20158,1980
22908162725,Speech improvement,"Manuel, Bienvenido B.",372.622 M294,20159,1980
120407162143,Current issues,"Zaide, Ceferino A.",361.1 Z21,19490,1980
22908100631,Gross motor management of severely multiply impaired students,"Galka, Genevieve",371.91 G161,785,1980
22908100631,Gross motor management of severely multiply impaired students,"Galka, Genevieve",371.91 G161,784,1980
22808140257,Principles of guidance and counseling,"Aquino, Gaudencio V.",371.4 A657,30440,1980
22908100631,Gross motor management of severely multiply impaired students,"Galka, Genevieve",371.91 G161,783,1980
22108075913,Clinical supervision,"Goldhanner, Robert",371.203 G618,31691,1980
22908100631,Gross motor management of severely multiply impaired students,"Galka, Genevieve",371.91 G161,782,1980
22908100024,Cases in learning and behavior problems,"Lerner, Janet",371.9 L616,20141,1980
22708151238,Teaching and evaluating student writing,"McDougal, Littell",371.3 M137,20851,1980
22708152346,Toward effective teaching,"Rivera, Filomena V.",371.3 R621,20263,1980
120307154333,Primer on the national budget,Ministry of the Budget,351 M665 P,20417,1981
10703060222,The compassionate teacher,"Miller, John",371.102 M647,20366,1981
